Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_Label
8080,6,02/03/2018 02:56:01,621,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3220.611916,621.0,0.0,621.0,621.0,621.0,621.0,0.0,621.0,621.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3220.611916,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 02:56:01,4792186,2,2,75,152.0,40,35,37.5,3.535533906,101,51,76.0,35.35533906,47.36877909,0.834692143,1597395.333,2764905.328,4790033.0,944.0,4791242.0,4791242.0,0.0,4791242.0,4791242.0,4790977.0,4790977.0,0.0,4790977.0,4790977.0,0,0,0,0,16,16,0.417346071,0.417346071,35,101,52.4,27.94279871,780.8,0,0,0,0,0,0,0,0,1,65.5,37.5,76.0,0,0,0,0,0,0,2,75,2,152,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 03:32:08,5527753,4,4,97,231.0,97,0,24.25,48.5,231,0,57.75,115.5,59.33694939,1.447242668,789679.0,2065603.109,5473813.0,41.0,53940.0,17980.0,30801.09094,53546.0,153.0,5527553.0,1842517.667,3190773.029,5526905.0,259.0,0,0,0,0,92,92,0.723621334,0.723621334,0,231,36.44444444,79.69960965,6352.027778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:47:10,665,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3007.518797,665.0,0.0,665.0,665.0,665.0,665.0,0.0,665.0,665.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3007.518797,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
80,6,02/03/2018 03:30:43,6141534,4,4,97,231.0,97,0,24.25,48.5,231,0,57.75,115.5,53.40685242,1.302606157,877362.0,2294087.567,6079607.0,41.0,61927.0,20642.33333,35496.38847,61630.0,104.0,6141382.0,2047127.333,3545289.476,6140875.0,206.0,0,0,0,0,92,92,0.651303078,0.651303078,0,231,36.44444444,79.69960965,6352.027778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 02:09:22,2361,1,1,44,60.0,44,44,44.0,0.0,60,60,60.0,0.0,44049.13172,847.098687,2361.0,0.0,2361.0,2361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,423.5493435,423.5493435,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 03:31:59,338,1,1,36,52.0,36,36,36.0,0.0,52,52,52.0,0.0,260355.0296,5917.159763,338.0,0.0,338.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2958.579882,2958.579882,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:25:47,469,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4264.392324,469.0,0.0,469.0,469.0,469.0,469.0,0.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4264.392324,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3389,6,02/03/2018 10:34:16,1821679,9,7,1128,1581.0,661,0,125.3333333,213.4830204,1173,0,225.8571429,430.0986044,1487.089657,8.783106135,121445.2667,243018.392,975055.0,84.0,1821679.0,227709.875,369883.7859,1134381.0,6447.0,1713225.0,285537.5,339268.5547,975055.0,115853.0,0,0,0,0,192,152,4.940497201,3.842608934,0,1173,159.3529412,310.3705328,96329.86765,0,0,1,1,0,0,0,1,0,169.3125,125.3333333,225.8571429,0,0,0,0,0,0,9,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 12:28:49,10378,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43842.74427,674.5037579,1729.666667,3825.233622,9530.0,21.0,535.0,267.5,307.5914498,485.0,50.0,9914.0,3304.666667,5393.273341,9530.0,46.0,0,0,0,0,72,92,289.0730391,385.4307188,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
80,6,02/03/2018 11:52:47,54505911,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.036693268,54500000.0,0.0,54500000.0,54500000.0,54500000.0,54500000.0,0.0,54500000.0,54500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.036693268,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 05:29:39,956,3,4,161,488.0,161,0,53.66666667,92.95339334,488,0,122.0,244.0,678870.2929,7322.175732,159.3333333,106.3440956,338.0,29.0,568.0,284.0,185.2619767,415.0,153.0,618.0,206.0,190.7327974,408.0,29.0,0,0,0,0,72,92,3138.075314,4184.100418,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 12:30:54,1668322,8,7,1148,1581.0,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1635.775348,8.991070069,119165.8571,245530.1054,953109.0,4.0,1668322.0,238331.7143,390163.2828,1118226.0,4.0,1561684.0,260280.6667,340142.9683,953109.0,108972.0,0,0,0,0,172,152,4.79523737,4.195832699,0,1173,170.5625,319.4332416,102037.5958,0,0,1,1,0,0,0,1,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 05:24:35,1061867,5,9,568,3404.0,517,0,113.6,226.5861867,1460,0,378.2222222,622.0246735,3740.581448,13.18432534,81682.07692,276062.7282,1000182.0,1.0,61684.0,15421.0,11027.62579,26505.0,235.0,1045652.0,130706.5,351420.0177,1000214.0,1.0,0,0,0,0,112,192,4.708687623,8.475637721,0,1460,264.8,507.1552594,257206.4571,0,0,0,1,0,0,0,0,1,283.7142857,113.6,378.2222222,0,0,0,0,0,0,5,568,9,3404,8192,146,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:28:10,725,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2758.62069,725.0,0.0,725.0,725.0,725.0,725.0,0.0,725.0,725.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2758.62069,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
52663,6,02/03/2018 02:31:02,41,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,24390.2439,24390.2439,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:11:52,19863,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,22906.91235,352.4140361,3310.5,7644.414451,18910.0,1.0,599.0,299.5,282.1356057,499.0,100.0,19396.0,6465.333333,10780.11412,18910.0,1.0,0,0,0,0,72,92,151.0345869,201.3794492,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 01:20:11,11666,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39002.2287,600.0342877,1944.333333,4290.352464,10692.0,22.0,598.0,299.0,360.6244584,554.0,44.0,11134.0,3711.333333,6048.113783,10692.0,41.0,0,0,0,0,72,92,257.1575519,342.8767358,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:10:10,502,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3984.063745,502.0,0.0,502.0,502.0,502.0,502.0,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3984.063745,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 10:47:29,12880,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,35326.08696,543.4782609,2146.666667,4789.552408,11913.0,1.0,656.0,328.0,379.0092347,596.0,60.0,12307.0,4102.333333,6767.074799,11913.0,1.0,0,0,0,0,72,92,232.9192547,310.5590062,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
445,6,02/03/2018 10:44:35,1018951,6,5,455,338.0,140,0,75.83333333,62.93621109,145,0,67.6,69.7588704,778.2513585,10.79541607,101895.1,131382.2948,259727.0,73.0,1018878.0,203775.6,113760.7114,259820.0,345.0,1018853.0,254713.25,3395.081086,259800.0,252807.0,0,0,0,0,132,112,5.888408765,4.907007305,0,145,66.08333333,63.40269328,4019.901515,0,0,0,1,0,0,0,0,0,72.09090909,75.83333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:39:20,490,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4081.632653,490.0,0.0,490.0,490.0,490.0,490.0,0.0,490.0,490.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4081.632653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 11:37:45,1569,1,1,28,95.0,28,28,28.0,0.0,95,95,95.0,0.0,78393.88145,1274.697259,1569.0,0.0,1569.0,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,637.3486297,637.3486297,28,95,50.33333333,38.68246804,1496.333333,0,0,0,0,0,0,0,0,1,75.5,28.0,95.0,0,0,0,0,0,0,1,28,1,95,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 05:08:25,3974275,14,8,1438,1731.0,725,0,102.7142857,191.2217515,1179,0,216.375,405.4647906,797.3781382,5.535600833,189251.1905,247756.4307,953158.0,2.0,3974275.0,305713.4615,340500.5592,1265110.0,2.0,3944447.0,563492.4286,344968.2476,953158.0,107715.0,0,0,0,0,292,172,3.522655075,2.012945757,0,1179,137.7826087,278.9413357,77808.26877,0,0,1,1,0,0,0,1,0,144.0454545,102.7142857,216.375,0,0,0,0,0,0,14,1438,8,1731,8192,62647,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 12:53:25,4049630,14,8,1440,1731.0,725,0,102.8571429,191.1728405,1179,0,216.375,405.4647906,783.0344994,5.432595077,192839.5238,240063.362,937924.0,120.0,4049630.0,311510.0,316080.7034,1195879.0,28649.0,3888614.0,555516.2857,283015.6867,937924.0,170866.0,0,0,0,0,292,172,3.457105958,1.975489119,0,1179,137.8695652,278.9101035,77790.84585,0,0,1,1,0,0,0,1,0,144.1363636,102.8571429,216.375,0,0,0,0,0,0,14,1440,8,1731,8192,62645,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 03:58:31,4094703,10,7,1148,1581.0,677,0,114.8,210.0924664,1173,0,225.8571429,430.0986044,666.4708039,4.151705264,255918.9375,458276.014,1655293.0,90.0,4094703.0,454967.0,574007.6781,1655293.0,14677.0,4005059.0,667509.8333,677328.6789,1798385.0,105672.0,0,0,0,0,212,152,2.442179567,1.709525697,0,1173,151.6111111,305.0826578,93075.4281,0,0,1,1,0,0,0,1,0,160.5294118,114.8,225.8571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 09:17:46,269,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7434.944238,269.0,0.0,269.0,269.0,269.0,269.0,0.0,269.0,269.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,7434.944238,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51634,6,02/03/2018 05:12:44,17,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,58823.52941,58823.52941,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,137,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:43:24,457,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4376.367615,457.0,0.0,457.0,457.0,457.0,457.0,0.0,457.0,457.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4376.367615,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 11:23:36,263,1,1,35,163.0,35,35,35.0,0.0,163,163,163.0,0.0,752851.711,7604.562738,263.0,0.0,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3802.281369,3802.281369,35,163,77.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,116.5,35.0,163.0,0,0,0,0,0,0,1,35,1,163,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 01:57:44,512,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3906.25,512.0,0.0,512.0,512.0,512.0,512.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3906.25,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 08:56:49,60955651,11,9,3251,4556.0,1221,0,295.5454545,442.0027972,1460,0,506.2222222,603.9734634,128.0767225,0.328107397,3208192.158,13700000.0,60000000.0,1.0,61000000.0,6095565.1,18900000.0,60000000.0,432.0,928043.0,116005.375,236881.704,697765.0,1.0,0,0,0,0,232,192,0.180459069,0.147648329,0,1460,371.7619048,511.7009776,261837.8905,0,0,0,1,0,0,0,0,0,390.35,295.5454545,506.2222222,0,0,0,0,0,0,11,3251,9,4556,8192,513,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 12:21:34,10507,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43304.46369,666.2225183,1751.166667,3777.501101,9450.0,26.0,724.0,362.0,356.3818177,614.0,110.0,9927.0,3309.0,5322.505707,9450.0,26.0,0,0,0,0,72,92,285.5239364,380.6985819,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 01:57:27,277,1,1,53,101.0,53,53,53.0,0.0,101,101,101.0,0.0,555956.6787,7220.216606,277.0,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3610.108303,3610.108303,53,101,69.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,103.5,53.0,101.0,0,0,0,0,0,0,1,53,1,101,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:32:26,11669,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38992.20156,599.880024,1944.833333,4278.233253,10667.0,16.0,447.0,223.5,243.9518395,396.0,51.0,11289.0,3763.0,5985.733121,10667.0,28.0,0,0,0,0,72,92,257.0914389,342.7885851,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:21:41,10589,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42969.1189,661.0633676,1764.833333,3873.751227,9662.0,1.0,518.0,259.0,278.6000718,456.0,62.0,10150.0,3383.333333,5442.911935,9662.0,1.0,0,0,0,0,72,92,283.3128718,377.7504958,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:54:56,489,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4089.97955,489.0,0.0,489.0,489.0,489.0,489.0,0.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4089.97955,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3389,6,02/03/2018 04:39:52,4038976,10,7,1148,1581.0,677,0,114.8,210.0924664,1173,0,225.8571429,430.0986044,675.6663075,4.208987625,252436.0,548850.1813,2121096.0,3.0,4038976.0,448775.1111,716549.4508,2121096.0,3.0,3900107.0,650017.8333,867369.8061,2296793.0,122884.0,0,0,0,0,212,152,2.475875073,1.733112551,0,1173,151.6111111,305.0826578,93075.4281,0,0,1,1,0,0,0,1,0,160.5294118,114.8,225.8571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:25:01,629,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3179.650238,629.0,0.0,629.0,629.0,629.0,629.0,0.0,629.0,629.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3179.650238,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 04:28:04,376,1,1,35,67.0,35,35,35.0,0.0,67,67,67.0,0.0,271276.5957,5319.148936,376.0,0.0,376.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2659.574468,2659.574468,35,67,45.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,68.5,35.0,67.0,0,0,0,0,0,0,1,35,1,67,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:22:18,765,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2614.379085,765.0,0.0,765.0,765.0,765.0,765.0,0.0,765.0,765.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2614.379085,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
80,6,02/03/2018 11:05:11,6010289,4,4,97,231.0,97,0,24.25,48.5,231,0,57.75,115.5,54.57308292,1.331050803,858612.7143,2248982.836,5958649.0,41.0,51640.0,17213.33333,29455.9142,51226.0,138.0,6010054.0,2003351.333,3469164.111,6009197.0,391.0,0,0,0,0,92,92,0.665525402,0.665525402,0,231,36.44444444,79.69960965,6352.027778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3794,6,02/03/2018 10:11:52,42,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42.0,42.0,42.0,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,47619.04762,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:08:56,500,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4000.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 03:46:14,9960,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45682.73092,702.811245,1660.0,3602.897057,9003.0,21.0,579.0,289.5,333.0472939,525.0,54.0,9456.0,3152.0,5071.199365,9003.0,23.0,0,0,0,0,72,92,301.2048193,401.6064257,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:28:34,9383,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48491.95353,746.0300544,1563.833333,3384.292447,8463.0,22.0,544.0,272.0,284.256926,473.0,71.0,8932.0,2977.333333,4754.346888,8463.0,49.0,0,0,0,0,72,92,319.7271662,426.3028882,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 05:01:54,67457918,53,91,937,119781.0,262,0,17.67924528,53.81370057,1460,0,1316.274725,413.645153,1789.530474,2.134664162,471733.6923,4935224.306,58600000.0,0.0,67500000.0,1297267.654,8168482.674,58600000.0,27.0,67400000.0,748708.0667,6224581.49,58600000.0,0.0,0,0,0,0,1072,1832,0.785675004,1.348989158,0,1460,832.537931,710.6762724,505060.7642,0,0,0,1,0,0,0,0,1,838.3194444,17.67924528,1316.274725,0,0,0,0,0,0,53,937,91,119781,8192,127,7,20,572259.0,703330.831,1069589.0,74929.0,33100000.0,36000000.0,58600000.0,7663409.0,Benign
80,6,02/03/2018 09:48:09,1030,3,4,161,488.0,161,0,53.66666667,92.95339334,488,0,122.0,244.0,630097.0874,6796.116505,171.6666667,117.2205898,291.0,0.0,539.0,269.5,108.1873375,346.0,193.0,739.0,246.3333333,245.0108841,490.0,0.0,0,0,0,0,72,92,2912.621359,3883.495146,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
